id,destination_city_name,destination_city_id,source_city_name,source_city_id,parcel_type,route_direction
1975,Kagadhwadi,2647,Raporewadi,663,1,1
1976,Bagadhtola,3623,Kamalajhar,2695,1,2
1977,Bavaligiri,3149,Chimuripura,4128,0,2
1978,Kahallimuri,2087,Bapallijhar,3470,0,2
1979,Rapuragadh,148,Madihhat,1888,0,1
1980,Bagadhhalli,3602,Rakudimuri,320,0,0
1981,Kakudigiri,2250,Chiwadiguda,4211,0,1
1982,Chinagarpur,3876,Kagaonpalli,2313,0,0
1983,Bakotakheda,3120,Bagirigaon,3423,0,2
1984,Chiparadih,4308,Chigiripet,4378,0,1
1985,Kaporedih,2603,Chibastihat,4802,1,1
1986,Kapurgaon,1935,Ragadhti,736,1,0
1987,Chigaonabad,4220,Baporedih,3564,0,1
1988,Chihatthana,4698,Mahallinagar,1118,0,1
1989,Baabadpur,2977,Ragirivali,536,1,2
1990,Kakudigaon,2245,Maluruvali,1590,0,1
1991,Kabaribasti,2356,Kapurapur,2047,0,2
1992,Magiriluru,1509,Rapallihat,586,0,1
1993,Rakotakudi,228,Chisarikota,4317,0,0
1994,Ragarhguda,88,Bagadhsari,3612,1,2
1995,Chigaonpalli,4235,Chigaonjhar,4245,0,0
1996,Bagirikudi,3421,Bapurnagar,2885,1,2
1997,Radihpore,921,Mamuripet,1247,0,1
1998,Chinagarpur,3876,Matolapet,1774,0,2
1999,Bathanapet,3386,Chihallivali,4008,1,2
2000,Magadhpara,1689,Mahallisari,1132,1,2
2001,Viabadpura,4903,Chigaonjhar,4245,1,1
2002,Raparathana,451,Viabadpalli,4917,0,2
2003,Ragaonkheda,392,Mamurimala,1265,1,2
2004,Kapurpur,1923,Rapurasari,140,0,0
2005,Rapetpur,187,Basarivali,3357,0,2
2006,Kamurivali,2210,Baparamala,3342,0,1
2007,Chivalihat,4120,Vipuranagar,4931,0,1
2008,Katibasti,2635,Vihallijhar,4989,1,0
2009,Banagarluru,2935,Managarbari,1006,0,1
2010,Mathanasari,1473,Chilurugadh,4488,1,2
2011,Matimuri,1653,Kagudapara,2712,0,1
2012,Magarhpara,1038,Ralurubasti,651,0,0
2013,Ratolabari,820,Mamurimala,1265,1,0
2014,Kakotakudi,2150,Bapalliguda,3467,1,0
2015,Kabarihat,2353,Bamalathana,3644,1,2
2016,Chihallipara,4014,Chiwadijhar,4214,0,1
2017,Ratolapura,811,Chivaligadh,4116,0,1
2018,Balurupore,3525,Kakotathana,2156,0,0
2019,Chigiripura,4376,Ragirijhar,556,0,2
2020,Bapurapur,3008,Magaonpet,1340,0,1
2021,Chiporevali,4504,Vipurapura,4934,1,1
2022,Basaripura,3353,Rapurkudi,11,1,1
2023,Chigarhkota,3914,Bahatpara,3735,0,2
2024,Maabadmuri,1064,Magirithana,1505,1,0
2025,Bapallipalli,3460,Kamuripet,2208,0,1
2026,Chinagarkota,3883,Kakotasari,2155,1,2
2027,Vipurluru,4826,Kanagarti,1976,0,1
2028,Kapuragarh,2049,Makudigadh,1295,1,0
2029,Baluruabad,3507,Chibastijhar,4803,0,0
2030,Kapallipura,2485,Maporegadh,1636,0,2
2031,Bamuriluru,3183,Rakotavali,226,1,2
2032,Badihpur,3783,Bapallijhar,3470,1,2
2033,Mathanakota,1465,Rapurbari,14,1,2
2034,Magirimuri,1498,Rahatpore,859,1,1
2035,Rakudipet,317,Chikudikota,4162,0,0
2036,Kahatbasti,2790,Chitipura,4531,1,0
2037,Ramaladih,774,Katigarh,2607,1,1
2038,Kapetmala,2133,Raparakota,442,0,1
2039,Magudabasti,1767,Kaabadtola,2042,1,1
2040,Makhedakudi,1561,Rahatbasti,868,0,1
2041,Chipuravali,3977,Majharwadi,1841,1,1
2042,Mapallikheda,1539,Kagudagiri,2715,1,1
2043,Madihpara,1875,Kahallihat,2105,1,0
2044,Madihsari,1876,Ragaonpura,377,1,0
2045,Badihhat,3810,Chipallihalli,4408,0,2
2046,Chinagarabad,3879,Kakotapalli,2158,1,0
2047,Madihkota,1868,Makuditola,1298,0,2
2048,Chikudikheda,4174,Badihwadi,3794,1,2
2049,Kahallimala,2102,Chigirikudi,4382,1,0
2050,Babastiguda,3839,Kakudijhar,2261,1,1
2051,Kagadhsari,2651,Ratolaabad,810,1,2
2052,Bagudaguda,3684,Mapetpara,1162,1,2
2053,Kabaripura,2330,Chithanaabad,4344,0,2
2054,Vinagarti,4859,Kagadhnagar,2637,1,1
2055,Kaabadgaon,2028,Bavalihalli,3137,0,1
2056,Baporethana,3551,Malurumala,1606,0,2
2057,Mabastisari,1907,Kahallikudi,2088,0,2
2058,Kadihsari,2837,Raparabasti,465,1,1
2059,Bapurapura,3012,Kahallikudi,2088,0,1
2060,Kabarivali,2334,Mamalasari,1721,1,1
2061,Ragudagadh,799,Majharpur,1830,1,2
2062,Mapuraguda,1111,Chigarhpur,3907,1,0
2063,Bajharbasti,3782,Kagaonguda,2320,1,0
2064,Rawadigarh,344,Vipurakudi,4940,1,1
2065,Chijharguda,4738,Ramalasari,760,1,0
2066,Chikotanagar,4063,Kaluruti,2565,0,2
2067,Chigarhpet,3913,Bakhedati,3495,0,1
2068,Matisari,1659,Kalurupur,2543,1,0
2069,Bamalabari,3641,Rakotamala,242,1,0
2070,Masarijhar,1455,Chigiriguda,4397,1,1
2071,Bakudigaon,3206,Kagadhabad,2639,0,1
2072,Rabastikudi,941,Bagaonpalli,3274,1,0
2073,Vipursari,4821,Mabaripur,1365,0,1
2074,Ratolapore,828,Rajharmala,893,0,2
2075,Mavaligaon,1222,Kagudatola,2724,1,1
2076,Mahatpalli,1817,Chigudapore,4641,0,1
2077,Malurugarh,1584,Kajharhalli,2796,1,1
2078,Ranagarti,54,Chigarhhalli,3912,1,0
2079,Vigarhnagar,4869,Bawadigadh,3248,0,0
2080,Ratoladih,836,Kakhedapura,2516,0,1
2081,Mahatkheda,1818,Vihalligaon,4973,0,0
2082,Kawadinagar,2265,Bagudagiri,3676,0,1
2083,Managarjhar,1021,Masarigaon,1439,1,0
2084,Kaporegadh,2597,Chidihpur,4744,1,2
2085,Chikhedanagar,4435,Mahatpur,1799,0,0
2086,Katiabad,2608,Vipethalli,4997,1,0
2087,Chiparagadh,4302,Kahallithana,2094,1,2
2088,Chikudipore,4176,Chipurmala,3869,0,0
2089,Ragirinagar,529,Rapurati,147,0,2
2090,Katolakota,2736,Maabadmala,1079,0,0
2091,Chibaribari,4261,Baporepalli,3553,0,0
2092,Chithananagar,4342,Bawadipore,3246,0,2
2093,Bagirinagar,3412,Kadihguda,2847,1,0
2094,Chibariluru,4268,Mabastiabad,1895,1,0
2095,Ragudatola,802,Chipursari,3860,1,0
2096,Rahallipalli,174,Kagaongarh,2297,1,2
2097,Rajharbasti,899,Chidihgadh,4767,0,2
2098,Chimuribasti,4154,Chimalakudi,4599,1,2
2099,Mapetvali,1156,Bakudipara,3208,1,0
2100,Raabadmala,118,Rahatkheda,857,0,2
2101,Kapetgarh,2111,Mativali,1652,0,2
2102,Mahallimuri,1126,Bamurigaon,3175,1,0
2103,Kapurapet,2053,Matipore,1665,1,0
2104,Magadhwadi,1686,Bapurjhar,2912,1,2
2105,Kakhedatola,2538,Mavaliti,1232,1,0
2106,Chivalipalli,4111,Bawaditi,3247,1,1
2107,Chigarhgaon,3919,Kakudimala,2257,1,2
2108,Kabarihalli,2331,Chigaonmuri,4226,0,1
2109,Mathanapura,1462,Vipuragaon,4942,0,0
2110,Vigarhkheda,4887,Viabaddih,4928,0,0
2111,Makotamala,1203,Rasaridih,495,0,2
2112,Chiporegarh,4498,Mapurahat,1113,1,0
2113,Ramuriguda,305,Ragaonhalli,378,1,0
2114,Bathanapura,3384,Chidihmala,4768,1,0
2115,Banagargiri,2932,Baporedih,3564,1,1
2116,Matolaluru,1788,Chipurpalli,3863,1,2
2117,Mavalimuri,1219,Chithananagar,4342,1,0
2118,Bagirigarh,3413,Babaripore,3308,1,0
2119,Ragadhpur,714,Viabadti,4921,0,2
2120,Raparagiri,452,Kagadhti,2658,0,1
2121,Bajharpara,3766,Vipurapore,4951,0,0
2122,Matolajhar,1796,Mapallitola,1546,0,2
2123,Chikudigaon,4167,Ragadhdih,743,0,0
2124,Kagadhkudi,2646,Kakhedakudi,2522,0,1
2125,Viabadmala,4923,Chihatgadh,4705,0,0
2126,Bapurnagar,2885,Rajharpet,875,0,1
2127,Chihallipore,4021,Chihatpet,4688,0,2
2128,Chihallidih,4029,Vipurahalli,4935,1,1
2129,Chigadhsari,4573,Bapallimuri,3451,0,2
2130,Mabarinagar,1366,Mabastiabad,1895,0,2
2131,Raporepara,666,Mapurkheda,981,0,2
2132,Chitigarh,4529,Mabastipura,1896,1,0
2133,Rahathat,865,Rajharluru,889,0,1
2134,Balurujhar,3532,Malurusari,1597,1,1
2135,Kaporekota,2581,Chisariwadi,4321,1,2
2136,Kapurpalli,1941,Magadhgarh,1677,0,0
2137,Mamalapalli,1724,Bapurkota,2891,1,2
2138,Ratitola,709,Bajharpur,3752,1,0
2139,Rathananagar,498,Banagarkheda,2934,1,1
2140,Rapetguda,212,Bapuraabad,3011,1,1
2141,Ralurugarh,623,Kamalajhar,2695,0,2
2142,Kabarigarh,2328,Ragaongaon,385,1,0
2143,Ragirivali,536,Kagiridih,2479,0,1
2144,Vinagarsari,4852,Bagarhpura,2950,0,1
2145,Vihallibasti,4991,Kabastikheda,2872,1,2
2146,Masarigadh,1450,Makotakheda,1198,1,1
2147,Mapallimuri,1529,Magirimuri,1498,1,2
2148,Kakotati,2162,Kamalaluru,2687,1,1
2149,Mawadikheda,1322,Chipurhalli,3850,1,0
2150,Mapallisari,1535,Bavalibari,3145,0,0
2151,Kawadithana,2280,Bawadipet,3231,0,0
2152,Kagaonabad,2298,Rakhedahat,617,0,1
2153,Rakhedavali,598,Bapurgarh,2886,0,1
2154,Bamurigadh,3186,Katolakheda,2748,0,2
2155,Banagarbasti,2945,Malurukota,1589,0,2
2156,Rabariguda,429,Chihatabad,4685,0,0
2157,Managarhalli,998,Kanagarabad,1957,0,2
2158,Makudihat,1299,Bathanamala,3404,0,0
2159,Mapurti,984,Chiabadhalli,3943,1,0
2160,Kaporepara,2588,Vihalligiri,4978,1,1
2161,Madihhat,1888,Chitolamuri,4660,1,0
2162,Chisarikudi,4320,Kadihpore,2843,1,1
2163,Chipetthana,4047,Radihpur,900,0,0
2164,Chihatpore,4703,Bahatguda,3746,1,0
2165,Maparathana,1412,Kaparagaon,2369,1,0
2166,Ramalapore,766,Baparavali,3326,0,0
2167,Kamalapalli,2685,Chikudiluru,4175,1,0
2168,Mabariluru,1385,Chiporegaon,4508,1,2
2169,Chipetguda,4056,Chibarijhar,4276,1,1
2170,Bapuramala,3032,Bagirikudi,3421,0,0
2171,Kapurkota,1930,Bavaliluru,3152,0,0
2172,Kawadiluru,2284,Chidihpur,4744,1,1
2173,Chikudigiri,4172,Chibariti,4270,0,1
2174,Makudiwadi,1283,Vihalligaon,4973,0,2
2175,Ragaongadh,396,Chiwadidih,4215,0,0
2176,Baporeguda,3560,Magirihalli,1494,1,2
2177,Baporegiri,3552,Viabadpalli,4917,0,1
2178,Bakotaguda,3126,Bapurati,3030,0,0
2179,Bagirisari,3426,Mabaridih,1394,0,1
2180,Matolapara,1782,Bapallipara,3456,0,2
2181,Viabadhalli,4904,Bagadhguda,3622,0,1
2182,Bagarhdih,2975,Matibari,1657,0,0
2183,Ravalivali,257,Kaparamuri,2366,1,1
2184,Kaabadkheda,2035,Rapurnagar,2,1,2
2185,Kaluruabad,2546,Managarpore,1014,0,0
2186,Kapurpet,1929,Katolanagar,2730,1,0
2187,Badihpur,3783,Rabastiwadi,942,1,2
2188,Bagudanagar,3660,Chiparahat,4306,1,0
2189,Mapurati,1108,Kapurasari,2062,1,0
2190,Chiparaguda,4304,Vipurbasti,4836,0,1
2191,Ragirikota,535,Kabarisari,2341,0,0
2192,Mabaritola,1391,Kapursari,1938,1,1
2193,Kahalligaon,2090,Chivalipur,4093,0,1
2194,Baparanagar,3319,Chitolapara,4665,0,2
2195,Chisaripara,4324,Kapallisari,2496,1,2
2196,Madihkheda,1880,Bathanakota,3387,1,2
2197,Ragiripalli,546,Magarhmuri,1033,0,0
2198,Rabarithana,420,Kaabadabad,2019,0,2
2199,Chibastipara,4789,Chikhedakheda,4453,1,2
2200,Kagaonkota,2302,Rapetbasti,217,0,0
2201,Chikudipalli,4173,Kamalamuri,2676,1,2
2202,Rahallipura,160,Kasaripore,2409,0,2
2203,Magaonbari,1347,Rasaritola,492,1,0
2204,Rawadigiri,359,Ralurudih,650,1,2
2205,Bahalliabad,3042,Majharsari,1845,0,0
2206,Vihallisari,4976,Mamalamuri,1715,1,1
2207,Chihallimuri,4009,Kajharpara,2805,0,1
2208,Vihallipet,4967,Kagirihalli,2455,1,1
2209,Chibastimuri,4784,Mawadidih,1332,1,1
2210,Rahalliabad,159,Rahalligiri,173,0,2
2211,Magudawadi,1748,Majharwadi,1841,1,1
2212,Rawadiluru,362,Magarhpet,1030,0,0
2213,Bathanawadi,3391,Rahatbasti,868,0,1
2214,Katipet,2611,Ragirigaon,540,1,1
2215,Mapurapalli,1104,Chigarhjhar,3935,0,0
2216,Rapurpore,22,Rapallipet,565,0,0
2217,Basarikheda,3368,Rawadipalli,360,1,1
2218,Kahatkudi,2770,Chipetmuri,4040,1,2
2219,Mapuramala,1110,Kagaonkota,2302,0,0
2220,Ranagarvali,40,Mabarinagar,1366,1,0
2221,Bamurithana,3179,Kajharnagar,2792,0,0
2222,Raabadpara,108,Rasaripet,472,0,2
2223,Bawadihalli,3230,Mapettola,1174,0,0
2224,Rapallidih,588,Kaabadpore,2037,1,0
2225,Chigirisari,4387,Kapurapur,2047,0,0
2226,Kapalliluru,2501,Chitibasti,4557,0,0
2227,Vihallibari,4974,Makotanagar,1180,0,2
2228,Vipurmuri,4815,Kathanathana,2435,1,0
2229,Vinagarluru,4857,Badihbasti,3813,1,0
2230,Rativali,691,Maporemala,1637,1,2
2231,Rapurakota,132,Ratihat,710,0,1
2232,Chiporegaon,4508,Kakudivali,2241,0,1
2233,Baporekheda,3554,Raparapara,449,0,0
2234,Maabadpara,1069,Batimala,3590,0,1
2235,Rapalliwadi,570,Rabastiwadi,942,1,1
2236,Chithanaluru,4361,Raporehat,679,1,0
2237,Kasariwadi,2399,Kagudasari,2713,0,0
2238,Ranagarsari,47,Chipurpura,3849,0,1
2239,Rakhedaabad,593,Ragarhpur,63,0,1
2240,Magudamuri,1746,Bagirigadh,3434,0,0
2241,Chimurimala,4148,Chimurigarh,4126,0,0
2242,Chimurikudi,4134,Bamalamuri,3637,1,2
2243,Bapetti,3092,Bakudimuri,3203,0,1
2244,Makotagarh,1181,Kagudaguda,2723,1,2
2245,Ralurunagar,622,Chiabadpore,3959,1,0
2246,Raporeguda,677,Bapallisari,3457,1,1
2247,Kakotadih,2169,Kahalligarh,2080,1,2
2248,Bapurjhar,2912,Mapuragaon,1098,1,1
2249,Chihatbasti,4712,Chimuripalli,4142,1,2
2250,Vinagarpore,4858,Viabadpara,4913,1,1
2251,Babastiluru,3834,Chipurpara,3859,1,0
2252,Magaonluru,1354,Kahallisari,2093,0,1
2253,Vipetpur,4992,Vipuragadh,4953,1,1
2254,Kagaonvali,2303,Chipurti,3867,1,2
2255,Majharkudi,1840,Ragaonhat,400,0,2
2256,Chigadhpura,4562,Basaripore,3370,0,2
2257,Mahallinagar,1118,Kalurupara,2557,0,2
2258,Kagarhpore,2006,Chitolavali,4659,1,1
2259,Chigadhpura,4562,Badihjhar,3811,0,2
2260,Chihallimala,4024,Rahathalli,843,1,1
2261,Raabadkota,101,Vipurpura,4810,1,0
2262,Rapalligaon,571,Chikudipet,4161,1,1
2263,Baparaguda,3343,Chijharkota,4720,1,2
2264,Kabastihalli,2858,Magarhpore,1045,0,2
2265,Chithanapura,4345,Kaparagarh,2359,1,0
2266,Kagiripalli,2468,Babastipara,3828,0,1
2267,Rahatgarh,840,Mavalihat,1237,1,0
2268,Rathanathana,513,Katolaluru,2749,0,0
2269,Chipalliluru,4423,Makudigiri,1289,1,1
2270,Badihguda,3808,Bagadhbari,3610,1,1
2271,Bagiriguda,3436,Kajharpore,2812,1,0
2272,Kamalaabad,2670,Baporethana,3551,0,2
2273,Bavaligaon,3144,Rakudisari,326,0,2
2274,Chigaonkheda,4236,Kavalimala,2195,1,1
2275,Chikudijhar,4183,Bagiripalli,3429,0,0
2276,Kagiripet,2456,Bapallikudi,3452,1,1
2277,Mavalidih,1239,Bagaongadh,3279,1,2
2278,Batigadh,3589,Chimalapura,4593,1,0
2279,Balurukudi,3514,Chipurahalli,3974,1,2
2280,Batolagaon,3702,Chivalibasti,4123,0,2
2281,Kanagargiri,1971,Chihathalli,4687,1,2
2282,Chikotakheda,4081,Chipetmuri,4040,0,0
2283,Kapurhat,1950,Chipurguda,3870,1,1
2284,Rajharpalli,887,Bapalliguda,3467,0,0
2285,Chipethalli,4036,Makotagarh,1181,1,0
2286,Bagirigadh,3434,Ratipet,689,1,1
2287,Batijhar,3594,Kalurujhar,2571,0,1
2288,Kagirihalli,2455,Chijhartola,4739,0,1
2289,Bapurbari,2897,Basarimuri,3358,1,2
2290,Basarigiri,3366,Kapurahat,2074,0,0
2291,Kapurabad,1926,Kahallijhar,2106,0,0
2292,Ranagarti,54,Mahallibasti,1147,0,2
2293,Chihatti,4704,Baabadgiri,2994,0,0
2294,Chititola,4553,Ramalabari,758,1,1
2295,Matolamala,1792,Rasarijhar,494,1,2
2296,Ravalikota,256,Vigarhluru,4888,1,0
2297,Magaonpore,1355,Chikudigiri,4172,0,1
2298,Masarikudi,1437,Batiguda,3591,0,0
2299,Ralurudih,650,Chibastinagar,4776,1,2
2300,Chitigaon,4539,Ramalagaon,757,1,2
2301,Mamuriti,1263,Bagadhkota,3604,0,1
2302,Rakhedakota,597,Bakudibari,3207,1,2
2303,Rakudikheda,330,Makhedajhar,1579,0,2
2304,Mahatgarh,1801,Kakhedapet,2518,1,0
2305,Magadhjhar,1703,Chigirikota,4379,0,1
2306,Rawadigarh,344,Rakudivali,319,0,2
2307,Mawadidih,1332,Kapetmala,2133,0,2
2308,Maabadgadh,1078,Rasaripura,470,1,1
2309,Kamalathana,2683,Bakotaabad,3104,0,0
2310,Badihtola,3809,Bamalapura,3632,1,2
2311,Bathanati,3402,Bapallipur,3442,0,2
2312,Chitolati,4673,Chimurimala,4148,0,1
2313,Chilurupore,4486,Chipurpet,3851,0,1
2314,Babariluru,3307,Magirikota,1496,0,2
2315,Bahatbari,3734,Kahatkota,2767,0,0
2316,Magaonguda,1359,Kapurabad,1926,1,1
2317,Rahatmala,862,Banagarhat,2942,0,1
2318,Kagarhbasti,2015,Kagadhkudi,2646,1,0
2319,Vihalligadh,4984,Ragiriabad,531,1,2
2320,Ravalikota,256,Raporebasti,682,1,1
2321,Mapetgadh,1171,Kakuditi,2255,1,2
2322,Kakudigadh,2256,Raparamala,459,0,2
2323,Raporepalli,670,Banagarpur,2915,1,1
2324,Katiguda,2630,Chimalagaon,4601,0,2
2325,Kathanajhar,2447,Chigarhabad,3910,0,2
2326,Baabadgaon,2989,Kanagarpet,1960,1,2
2327,Chibastigaon,4787,Mawadikheda,1322,1,0
2328,Bakotamala,3125,Magiribasti,1519,0,0
2329,Mapallipur,1520,Ravalipalli,267,1,1
2330,Kanagarhat,1981,Chihatgaon,4694,0,1
2331,Masaridih,1456,Ragudatola,802,1,0
2332,Bahatpara,3735,Bakotajhar,3129,0,1
2333,Chihatti,4704,Chiwaditola,4212,0,0
2334,Masarivali,1435,Kawadikota,2271,0,1
2335,Bathanahalli,3385,Madihpara,1875,1,0
2336,Rathanavali,505,Bapallipore,3463,0,2
2337,Kavalinagar,2172,Baporegiri,3552,1,2
2338,Chidihwadi,4755,Magiribasti,1519,0,2
2339,Chikudimuri,4164,Bavalimala,3156,1,0
2340,Raabaddih,123,Chipalliguda,4428,1,2
2341,Chigudatola,4646,Chipallibasti,4433,1,2
2342,Bahalligaon,3051,Magarhhat,1051,0,2
2343,Chilurugaon,4477,Chijharsari,4728,0,2
2344,Kajharkudi,2801,Chidihjhar,4772,1,1
2345,Kabaribasti,2356,Rabastipet,937,0,0
2346,Mapurpur,962,Bahatabad,3724,0,1
2347,Rapurti,23,Baporekudi,3545,0,1
2348,Makhedagaon,1563,Rabaridih,433,0,0
2349,Kanagarpura,1958,Mavalimala,1234,1,0
2350,Bahallijhar,3067,Bamurigaon,3175,1,0
2351,Rajharmala,893,Magiripur,1489,0,2
2352,Bapetmuri,3079,Viabaddih,4928,1,0
2353,Bapetgiri,3087,Mapalliti,1542,1,1
2354,Makotamala,1203,Makudihalli,1277,1,1
2355,Mapurathana,1102,Kapuranagar,2048,0,2
2356,Rajharpore,890,Chigirikheda,4391,1,2
2357,Chimalagiri,4606,Ragudakudi,786,1,2
2358,Rapallikheda,578,Balurugaon,3516,1,1
2359,Rapuranagar,126,Chihallisari,4015,0,0
2360,Chigarhgiri,3924,Banagarpura,2919,1,1
2361,Mapurapet,1092,Rakhedavali,598,1,2
2362,Mabastipet,1898,Rasaridih,495,0,0
2363,Radihgaon,912,Vigarhluru,4888,1,1
2364,Ragudamala,800,Raporepalli,670,0,2
2365,Raluruwadi,632,Bapetgarh,3072,1,0
2366,Malurukudi,1592,Chipurgarh,3847,0,1
2367,Chitinagar,4528,Viabadpalli,4917,0,1
2368,Rapurhalli,6,Bamalajhar,3656,0,2
2369,Kagarhgiri,2002,Ragadhpalli,732,1,2
2370,Madihgadh,1884,Chidihnagar,4745,1,1
2371,Managarjhar,1021,Chiabadkota,3945,1,2
2372,Badihabad,3786,Chitolati,4673,0,2
2373,Bagadhpura,3601,Rakotapur,218,1,2
2374,Batolagaon,3702,Raporedih,681,0,0
2375,Kagadhgadh,2659,Mahatdih,1828,0,0
2376,Bahatpalli,3739,Ragudaabad,779,0,1
2377,Radihgaon,912,Chihatjhar,4710,0,2
2378,Makhedadih,1580,Magudati,1759,0,1
2379,Kadihguda,2847,Chidihbari,4757,1,0
2380,Bapallimuri,3451,Katipur,2605,1,2
2381,Badihgaon,3795,Mabastigaon,1904,0,1
2382,Kapurhat,1950,Kakhedahat,2539,1,0
2383,Mamaladih,1735,Majhargiri,1847,0,1
2384,Rawadidih,371,Chihatpalli,4700,0,1
2385,Chipetpalli,4049,Kapuratola,2073,1,2
2386,Kamalagaon,2679,Kahatkota,2767,0,2
2387,Katolakota,2736,Babastigiri,3831,1,0
2388,Rathanaabad,500,Chitihat,4554,1,0
2389,Kakotatola,2166,Babarinagar,3288,0,2
2390,Kathananagar,2420,Chipurakota,3976,1,0
2391,Katolapet,2735,Ravalithana,265,0,2
2392,Basaripara,3363,Chidihbasti,4774,0,0
2393,Bapurkudi,2894,Vigarhkudi,4878,1,0
2394,Chikudibari,4168,Mapetsari,1163,0,2
2395,Rapurkheda,20,Ragaonsari,388,1,0
2396,Kahatsari,2775,Bagudajhar,3687,1,0
2397,Chimalakheda,4608,Makhedamuri,1560,0,0
2398,Raporepara,666,Kagadhsari,2651,0,0
2399,Rasarigiri,483,Rapetthana,203,1,0
2400,Chiabadgarh,3940,Magiripore,1510,0,0
2401,Babastijhar,3842,Rapethalli,192,1,2
2402,Ramuripet,286,Ragirivali,536,1,0
2403,Chidihguda,4769,Raabadthana,110,1,1
2404,Bahalligarh,3041,Ravalimuri,258,0,1
2405,Vipurahalli,4935,Mapallikheda,1539,0,0
2406,Vinagarmala,4861,Bahatwadi,3732,1,2
2407,Mavalidih,1239,Kahattola,2786,0,2
2408,Ravalivali,257,Bavalipura,3136,1,0
2409,Mavaligiri,1227,Mabastikota,1899,0,1
2410,Kanagargadh,1977,Chigudapura,4624,0,1
2411,Baporegaon,3547,Kapurbari,1936,1,0
2412,Chinagargiri,3893,Rapethalli,192,0,2
2413,Kabastipet,2859,Kapurkota,1930,0,2
2414,Mapuraguda,1111,Kakotavali,2148,1,2
2415,Kabastigadh,2876,Bagaongarh,3258,0,0
2416,Vihallikheda,4980,Chinagarthana,3892,0,1
2417,Chigudabasti,4650,Ragarhluru,83,1,1
2418,Makotabari,1192,Chihatpara,4696,0,2
2419,Maabadhalli,1060,Baparavali,3326,1,1
2420,Mahalliguda,1142,Kanagarpara,1968,0,1
2421,Kanagarhat,1981,Kabariguda,2351,1,1
2422,Baporejhar,3563,Makudiabad,1275,1,2
2423,Chikhedapara,4448,Rahathalli,843,0,1
2424,Chisaritola,4336,Malurupalli,1600,0,1
2425,Maparahat,1423,Bakhedakheda,3492,0,0
2426,Chibariabad,4251,Magudamala,1761,0,2
2427,Kanagarhalli,1959,Chihallivali,4008,0,2
2428,Chigiriwadi,4383,Rabastigadh,954,0,1
2429,Kalurupore,2564,Chigudathana,4636,0,0
2430,Mathanaguda,1483,Ravalikheda,268,1,1
2431,Babastijhar,3842,Mapetgarh,1150,0,2
2432,Rawadithana,358,Ragarhkota,70,0,0
2433,Bajharbasti,3782,Ragirikudi,538,1,1
2434,Bagudabari,3672,Radihtola,926,1,0
2435,Magadhpalli,1693,Chikhedabasti,4464,0,0
2436,Chidihgarh,4746,Ragaonmuri,382,0,0
2437,Kagudathana,2714,Ratigadh,706,1,2
2438,Vigarhvali,4876,Batijhar,3594,0,0
2439,Ragudagiri,793,Chimurikheda,4143,0,0
2440,Kamuripara,2216,Mamurimala,1265,0,2
2441,Vihallidih,4990,Kanagartola,1980,1,1
2442,Rapetpara,201,Bavaliluru,3152,0,1
2443,Chilurupalli,4483,Maabadbari,1068,1,2
2444,Badihhat,3810,Bajharkota,3759,1,2
2445,Chigadhsari,4573,Madihpalli,1879,0,1
2446,Kaparabari,2370,Chiwadipet,4192,0,0
2447,Basarikota,3356,Kapurtola,1949,1,1
2448,Maabadgadh,1078,Vipuragiri,4947,1,0
2449,Bakhedapura,3477,Mabastiluru,1912,1,0
2450,Mamuripura,1245,Kakhedadih,2541,0,1
2451,Bahalligarh,3041,Baparaluru,3338,0,2
2452,Bathanapore,3401,Bagadhhalli,3602,1,0
2453,Bakotatola,3127,Kakhedaguda,2537,1,0
2454,Chimuripore,4145,Bawadisari,3240,0,2
2455,Chinagarkheda,3895,Masarikudi,1437,1,0
2456,Kagarhtola,2011,Baabadkota,2984,0,2
2457,Mapursari,977,Rapuraguda,150,0,1
2458,Mapurabari,1099,Kamalaguda,2692,1,0
2459,Rabastihat,958,Mapursari,977,0,0
2460,Kabarimuri,2335,Ratolabari,820,1,2
2461,Kasarimuri,2397,Bapurbari,2897,0,0
2462,Rajharthana,885,Vinagardih,4866,0,2
2463,Rabastiabad,934,Baluruhalli,3509,0,0
2464,Rapallimuri,568,Chiporesari,4511,1,2
2465,Bamalamuri,3637,Magudakheda,1756,0,0
2466,Kaporethana,2590,Chigaonwadi,4228,1,2
2467,Bakhedajhar,3501,Chiluruthana,4481,0,1
2468,Bahatmala,3745,Chilurukheda,4484,1,2
2469,Chiparanagar,4280,Chijharnagar,4714,0,2
2470,Chimuribari,4137,Vigarhjhar,4896,1,0
2471,Mapursari,977,Kagaonpalli,2313,0,2
2472,Batolabari,3703,Chidihpet,4750,0,0
2473,Kasarijhar,2416,Magaondih,1363,1,2
2474,Ratolasari,822,Rawadimala,366,1,2
2475,Kaluruthana,2559,Madihluru,1881,1,1
2476,Mapetbari,1161,Chibaripet,4254,1,2
2477,Kagudapur,2698,Makudihalli,1277,1,0
2478,Kapuramala,2071,Vihallipet,4967,0,2
2479,Kakuditi,2255,Kahalliabad,2081,0,1
2480,Rawadipore,363,Kagadhdih,2665,1,1
2481,Kavaligiri,2188,Mapallikheda,1539,0,2
2482,Kapetabad,2112,Balurupore,3525,1,0
2483,Chiparakudi,4289,Radihpur,900,1,0
2484,Kagaonhalli,2300,Chibastibasti,4805,0,2
